user_id	account_id	stage	grade	course_id	section_id	kmodule_code
6860100983249156	8880100930871049	40	9	10003803	10003805	0
6860100983249156	8880100930871049	40	9	10003803	10003807	0
6860100983249156	8880100930871049	40	9	10003803	10003807	0
6860101039607029	8880100914058002	40	8	10003882	10003885	0
6860101039607029	8880100914058002	40	8	10003882	10003886	0
6860101039607029	8880100914058002	40	8	10003882	10003887	0
6860101039607029	8880100914058002	40	8	10003882	10003885	0
6860101039607029	8880100914058002	40	8	10003882	10003885	0
6860101039607029	8880100914058002	40	8	10003882	10003886	0
6860101039607029	8880100914058002	40	8	10003882	10003887	0
6860101039607029	8880100914058002	40	8	10003882	10003885	0
6860100983651404	3140100898906265	40	9	10003661	10003664	0
6860100983651404	3140100898906265	40	9	10003661	10003664	0
6860100983651404	3140100898906265	40	9	10003661	10003664	0
6860100983651404	3140100898906265	40	9	10003661	10003664	0
6860100978229378	8880100922759462	40	9	10003803	10003808	0
6860100978229378	8880100922759462	40	9	10003803	10003806	0
6860100978229378	8880100922759462	40	9	10003803	10018703	0
6860100978229378	8880100922759462	40	9	10003803	10003804	0
6860100978229378	8880100922759462	40	9	10003803	10018703	0
6860100978229378	8880100922759462	40	9	10003803	10003805	0
6860100978229378	8880100922759462	40	9	10003803	10018703	0
6860100978229378	8880100922759462	40	9	10003803	10003808	0
6860100978229378	8880100922759462	40	9	10003803	10003807	0
6860100978229378	8880100922759462	40	9	10003803	10003806	0
6860100978229378	8880100922759462	40	9	10003803	10003805	0
6860100978229378	8880100922759462	40	9	10003803	10003804	0
6860100978229378	8880100922759462	40	9	10003803	10018703	0
6860100978229378	8880100922759462	40	9	10003803	10003807	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	9	10003661	10003668	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	9	10003661	10003668	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015798	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015791	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	9	10003661	10003668	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015791	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015798	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015791	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	8	10015789	10015791	0
xfl-0898685746120201026-320	xfl-0898685746120201026-320	40	9	10003661	10003668	0
6860101038793614	8880101037274174	40	9	10003661	10018818	0
6860101038793614	8880101037274174	40	9	10003661	10018818	0
6860101038793614	8880101037274174	40	9	10003661	10018818	0
6860101038793614	8880101037274174	40	9	10003661	10003667	0
6860101038793614	8880101037274174	40	9	10003661	10003666	0
6860101038793614	8880101037274174	40	9	10003661	10018818	0
6860101038793614	8880101037274174	40	9	10003661	10003666	0
6860101038793614	8880101037274174	40	9	10003661	10003667	0
6860100958134478	8880100840445808	40	9	10003661	10003665	0
6860100958134478	8880100840445808	40	9	10003661	10003663	0
6860100958134478	8880100840445808	40	9	10003661	10003664	0
6860100958134478	8880100840445808	40	9	10003661	10003662	0
6860100958134478	8880100840445808	40	9	10003661	10003665	0
6860100958134478	8880100840445808	40	9	10003661	10003662	0
6860100958134478	8880100840445808	40	9	10003661	10003664	0
6860100958134478	8880100840445808	40	9	10003661	10003665	0
6860100958134478	8880100840445808	40	9	10003661	10003663	0
6860100958134478	8880100840445808	40	9	10003661	10003665	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
1592285665715	1592285665715	40	8	10000061	10000063	0
6860101018819703	8880100862661496	40	9	10003661	10012228	0
6860101018819703	8880100862661496	40	9	10003661	10003663	0
6860101018819703	8880100862661496	40	9	10003661	10003668	0
6860101018819703	8880100862661496	40	9	10003661	10003664	0
6860101018819703	8880100862661496	40	9	10003661	10003662	0
6860101018819703	8880100862661496	40	9	10003661	10012228	0
6860101018819703	8880100862661496	40	9	10003661	10003662	0
6860101018819703	8880100862661496	40	9	10003661	10003667	0
6860101018819703	8880100862661496	40	9	10003661	10003666	0
6860101018819703	8880100862661496	40	9	10003661	10003664	0
6860101018819703	8880100862661496	40	9	10003661	10003665	0
6860101018819703	8880100862661496	40	9	10003661	10003663	0
6860101018819703	8880100862661496	40	9	10003661	10012228	0
6860101018819703	8880100862661496	40	9	10003661	10012228	0
6860101018819703	8880100862661496	40	9	10003661	10003665	0
6860101018819703	8880100862661496	40	9	10003661	10003666	0
6860101018819703	8880100862661496	40	9	10003661	10003668	0
6860101018819703	8880100862661496	40	9	10003661	10003667	0
xfl-024033577820-1555	xfl-024033577820-1555	40	9	10003661	10003668	0
xfl-024033577820-1555	xfl-024033577820-1555	40	9	10003661	10003668	0
xfl-024033577820-1555	xfl-024033577820-1555	40	9	10003661	10003668	0
xfl-024033577820-1555	xfl-024033577820-1555	40	9	10003661	10003668	0
6860101043810275	8880101043806346	40	8	10003691	10003693	0
6860101043810275	8880101043806346	40	8	10003691	10003693	0
6860101043810275	8880101043806346	40	8	10003691	10003693	0
6860101043810275	8880101043806346	40	8	10003691	10003693	0
6860100981994197	8880100853358863	40	8	10003631	10003632	0
6860100981994197	8880100853358863	40	8	10003631	10003633	0
6860100981994197	8880100853358863	40	8	10003631	10003632	0
6860100981994197	8880100853358863	40	8	10003631	10003632	0
6860100981994197	8880100853358863	40	8	10003631	10003632	0
6860100981994197	8880100853358863	40	8	10003631	10003633	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
15922856651596	15922856651596	40	8	10000061	10000063	0
6860100963543871	8880100823802510	40	9	10003803	10003804	0
6860100963543871	8880100823802510	40	9	10003803	10003804	0
6860100963543871	8880100823802510	40	9	10003803	10003804	0
6860100963543871	8880100823802510	40	9	10003803	10003804	0
6860101030699891	8880100944758744	40	8	10003631	10003636	0
6860101030699891	8880100944758744	40	8	10003631	10003637	0
6860101030699891	8880100944758744	40	8	10003631	10003637	0
6860101030699891	8880100944758744	40	8	10003631	10003637	0
6860101030699891	8880100944758744	40	8	10003631	10003636	0
6860101030699891	8880100944758744	40	8	10003631	10003637	0
6860101035817584	8880101035795175	40	8	10003631	10018841	0
6860101035817584	8880101035795175	40	8	10003631	10003637	0
6860101035817584	8880101035795175	40	8	10003631	10018841	0
6860101035817584	8880101035795175	40	8	10003631	10018841	0
6860101035817584	8880101035795175	40	8	10003631	10003637	0
6860101035817584	8880101035795175	40	8	10003631	10018841	0
6860100973686228	8880100873546995	40	8	10003631	10003635	0
6860100973686228	8880100873546995	40	8	10003631	10003635	0
6860100973686228	8880100873546995	40	8	10003631	10003633	0
6860100973686228	8880100873546995	40	8	10003631	10003632	0
6860100973686228	8880100873546995	40	8	10003631	10003635	0
6860100973686228	8880100873546995	40	8	10003631	10003632	0
6860100973686228	8880100873546995	40	8	10003631	10003635	0
6860100973686228	8880100873546995	40	8	10003631	10003634	0
6860100973686228	8880100873546995	40	8	10003631	10003633	0
6860100973686228	8880100873546995	40	8	10003631	10003634	0
6860100986906204	8880100838147667	40	8	10004040	10004041	0
6860100986906204	8880100838147667	40	8	10004040	10004041	0
6860100986906204	8880100838147667	40	8	10004040	10004041	0
6860100986906204	8880100838147667	40	8	10004040	10004041	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
1592285665161	1592285665161	40	8	10000061	10000063	0
6860100962873391	8880100934333021	40	9	10003661	10003663	0
6860100962873391	8880100934333021	40	9	10003661	10003663	0
6860100962873391	8880100934333021	40	9	10003661	10003662	0
6860100962873391	8880100934333021	40	9	10003661	10003663	0
6860100962873391	8880100934333021	40	9	10003661	10003662	0
6860100962873391	8880100934333021	40	9	10003661	10003663	0
6860101006262765	8880101006262103	40	9	10003661	10003664	0
6860101006262765	8880101006262103	40	9	10003661	10003663	0
6860101006262765	8880101006262103	40	9	10003661	10003664	0
6860101006262765	8880101006262103	40	9	10003661	10003662	0
6860101006262765	8880101006262103	40	9	10003661	10003664	0
6860101006262765	8880101006262103	40	9	10003661	10003662	0
6860101006262765	8880101006262103	40	9	10003661	10003664	0
6860101006262765	8880101006262103	40	9	10003661	10003663	0
xfl-024033577819-1540	xfl-024033577819-1540	40	9	10003661	10003668	0
xfl-024033577819-1540	xfl-024033577819-1540	40	9	10003661	10003668	0
xfl-024033577819-1540	xfl-024033577819-1540	40	9	10003661	10003668	0
xfl-024033577819-1540	xfl-024033577819-1540	40	9	10003661	10003668	0
6860100975282700	3140100814425051	40	9	10003908	10018622	0
6860100975282700	3140100814425051	40	9	10003908	10003911	0
6860100975282700	3140100814425051	40	9	10003908	10018622	0
6860100975282700	3140100814425051	40	9	10003908	10003909	0
6860100975282700	3140100814425051	40	9	10003908	10003911	0
6860100975282700	3140100814425051	40	9	10003908	10003913	0
6860100975282700	3140100814425051	40	9	10003908	10003909	0
6860100975282700	3140100814425051	40	9	10003908	10018622	0
6860100975282700	3140100814425051	40	9	10003908	10018622	0
6860100975282700	3140100814425051	40	9	10003908	10003910	0
6860100975282700	3140100814425051	40	9	10003908	10003910	0
6860100975282700	3140100814425051	40	9	10003908	10003913	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
15922856652745	15922856652745	40	8	10000061	10000063	0
6860100967592163	8880100895888164	40	9	10003661	10003663	0
6860100967592163	8880100895888164	40	9	10003661	10003663	0
6860100967592163	8880100895888164	40	9	10003661	10003662	0
6860100967592163	8880100895888164	40	9	10003661	10003663	0
6860100967592163	8880100895888164	40	9	10003661	10003662	0
6860100967592163	8880100895888164	40	9	10003661	10003663	0
6860100973394375	8880100828331920	40	8	10003691	10003694	0
6860100973394375	8880100828331920	40	9	10003691	10003693	0
6860100973394375	8880100828331920	40	8	10003691	10003696	0
6860100973394375	8880100828331920	40	8	10003691	10003694	0
6860100973394375	8880100828331920	40	8	10003691	10003692	0
6860100973394375	8880100828331920	40	8	10003691	10003695	0
6860100973394375	8880100828331920	40	8	10003691	10003696	0
6860100973394375	8880100828331920	40	9	10003691	10003693	0
6860100973394375	8880100828331920	40	8	10003691	10003696	0
6860100973394375	8880100828331920	40	8	10003691	10003695	0
6860100973394375	8880100828331920	40	8	10003691	10003696	0
6860100973394375	8880100828331920	40	8	10003691	10003692	0
6860100970980245	8880100834710093	40	8	10003934	10003937	0
6860100970980245	8880100834710093	40	8	10003934	10003935	0
6860100970980245	8880100834710093	40	8	10003934	10003935	0
6860100970980245	8880100834710093	40	8	10003934	10003936	0
6860100970980245	8880100834710093	40	8	10003934	10003939	0
6860100970980245	8880100834710093	40	8	10003934	10003939	0
6860100970980245	8880100834710093	40	8	10003934	10003939	0
6860100970980245	8880100834710093	40	8	10003934	10003937	0
6860100970980245	8880100834710093	40	8	10003934	10003936	0
6860100970980245	8880100834710093	40	8	10003934	10003938	0
6860100970980245	8880100834710093	40	8	10003934	10003938	0
6860100970980245	8880100834710093	40	8	10003934	10003939	0
xfl-000011-2405	xfl-000011-2405	40	9	10003661	10003668	0
xfl-000011-2405	xfl-000011-2405	40	9	10003661	10003668	0
xfl-000011-2405	xfl-000011-2405	40	9	10003661	10003668	0
xfl-000011-2405	xfl-000011-2405	40	9	10003661	10003668	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
1592285665456	1592285665456	40	8	10000061	10000063	0
xfl-000011-2368	xfl-000011-2368	40	9	10003661	10003668	0
xfl-000011-2368	xfl-000011-2368	40	9	10003661	10003668	0
xfl-000011-2368	xfl-000011-2368	40	9	10003661	10003668	0
xfl-000011-2368	xfl-000011-2368	40	9	10003661	10003668	0
xfl-000112-2153	xfl-000112-2153	40	9	10003661	10003668	0
xfl-000112-2153	xfl-000112-2153	40	9	10003661	10003668	0
xfl-000112-2153	xfl-000112-2153	40	9	10003661	10003668	0
xfl-000112-2153	xfl-000112-2153	40	9	10003661	10003668	0
xfl-000011-2478	xfl-000011-2478	40	9	10003661	10003668	0
xfl-000011-2478	xfl-000011-2478	40	9	10003661	10003668	0
xfl-000011-2478	xfl-000011-2478	40	9	10003661	10003668	0
xfl-000011-2478	xfl-000011-2478	40	9	10003661	10003668	0
6860100984101937	8880100980258471	40	8	10003882	10003885	0
6860100984101937	8880100980258471	40	8	10003882	10003883	0
6860100984101937	8880100980258471	40	8	10003882	10003884	0
6860100984101937	8880100980258471	40	8	10003882	10003884	0
6860100984101937	8880100980258471	40	8	10003882	10003885	0
6860100984101937	8880100980258471	40	8	10003882	10003883	0
6860100984101937	8880100980258471	40	8	10003882	10003884	0
6860100984101937	8880100980258471	40	8	10003882	10003884	0
6860101015462855	8880101014906259	40	9	10003908	10003913	0
6860101015462855	8880101014906259	40	9	10003908	10003912	0
6860101015462855	8880101014906259	40	9	10003908	10003912	0
6860101015462855	8880101014906259	40	9	10003908	10003911	0
6860101015462855	8880101014906259	40	9	10003908	10003909	0
6860101015462855	8880101014906259	40	9	10003908	10003911	0
6860101015462855	8880101014906259	40	9	10003908	10003913	0
6860101015462855	8880101014906259	40	9	10003908	10003909	0
6860101015462855	8880101014906259	40	9	10003908	10003913	0
6860101015462855	8880101014906259	40	9	10003908	10003913	0
6860101001598937	8880101001598878	40	8	10003738	10003739	0
6860101001598937	8880101001598878	40	8	10003738	10003740	0
6860101001598937	8880101001598878	40	8	10003738	10003742	0
6860101001598937	8880101001598878	40	8	10003738	10003741	0
6860101001598937	8880101001598878	40	8	10003738	10003740	0
6860101001598937	8880101001598878	40	8	10003738	10003742	0
6860101001598937	8880101001598878	40	8	10003738	10003740	0
6860101001598937	8880101001598878	40	8	10003738	10003739	0
6860101001598937	8880101001598878	40	8	10003738	10003740	0
6860101001598937	8880101001598878	40	8	10003738	10003741	0
6860101022370628	8880101019427410	40	9	10003661	10003663	0
6860101022370628	8880101019427410	40	9	10003661	10003663	0
6860101022370628	8880101019427410	40	9	10003661	10003668	0
6860101022370628	8880101019427410	40	9	10003661	10003662	0
6860101022370628	8880101019427410	40	9	10003661	10003663	0
6860101022370628	8880101019427410	40	9	10003661	10003662	0
6860101022370628	8880101019427410	40	9	10003661	10003667	0
6860101022370628	8880101019427410	40	9	10003661	10003666	0
6860101022370628	8880101019427410	40	9	10003661	10003665	0
6860101022370628	8880101019427410	40	9	10003661	10003663	0
6860101022370628	8880101019427410	40	9	10003661	10003665	0
6860101022370628	8880101019427410	40	9	10003661	10003666	0
6860101022370628	8880101019427410	40	9	10003661	10003668	0
6860101022370628	8880101019427410	40	9	10003661	10003667	0
6860101015907328	3140100833374070	40	9	10003631	10003634	0
6860101015907328	3140100833374070	40	9	10003631	10003634	0
6860101015907328	3140100833374070	40	9	10003631	10003634	0
6860101015907328	3140100833374070	40	9	10003631	10003634	0
6860100966027551	8880100832744023	40	9	10003661	10003667	0
6860100966027551	8880100832744023	40	9	10003661	10003668	0
6860100966027551	8880100832744023	40	9	10003661	10003664	0
6860100966027551	8880100832744023	40	9	10003661	10003662	0
6860100966027551	8880100832744023	40	9	10003661	10003667	0
6860100966027551	8880100832744023	40	9	10003661	10003662	0
6860100966027551	8880100832744023	40	9	10003661	10003667	0
6860100966027551	8880100832744023	40	9	10003661	10003664	0
6860100966027551	8880100832744023	40	9	10003661	10003665	0
6860100966027551	8880100832744023	40	9	10003661	10003665	0
6860100966027551	8880100832744023	40	9	10003661	10003668	0
6860100966027551	8880100832744023	40	9	10003661	10003667	0
6860101028095828	8880101028095583	40	9	10003661	10003665	0
6860101028095828	8880101028095583	40	9	10003661	10003664	0
6860101028095828	8880101028095583	40	9	10003661	10003665	0
6860101028095828	8880101028095583	40	9	10003661	10003664	0
6860101028095828	8880101028095583	40	9	10003661	10003665	0
6860101028095828	8880101028095583	40	9	10003661	10003665	0
xfl-000123456781-1745	xfl-000123456781-1745	40	9	10003661	10003668	0
xfl-000123456781-1745	xfl-000123456781-1745	40	9	10003661	10003668	0
xfl-000123456781-1745	xfl-000123456781-1745	40	9	10003661	10003668	0
xfl-000123456781-1745	xfl-000123456781-1745	40	9	10003661	10003668	0
6860100968631682	8880100936263938	40	9	10003908	10012426	0
6860100968631682	8880100936263938	40	9	10003908	10003912	0
6860100968631682	8880100936263938	40	9	10003908	10012426	0
